Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment
38;2/03/2012;$ 471.115;0;52.27;$ 4.178;1.306.457.931;12.187
38;9/03/2012;$ 452.793;0;54.54;$ 4;1.307.413.793;12.187
38;16/03/2012;$ 428.465;0;64.44;$ 4.273;1.308.261.935;12.187
38;23/03/2012;$ 412.456;0;56.26;$ 4.038;1.308.966.452;12.187
38;30/03/2012;$ 408.679;0;64.36;$ 4.294;1.309.670.968;12.187
38;6/04/2012;$ 499.268;0;64.05;$ 4.121;1.310.375.484;11.627
38;13/04/2012;$ 435.791;0;64.28;$ 4.254;131.108;11.627
38;20/04/2012;$ 401.616;0;66.73;$ 4.222;1.311.173.333;11.627
38;27/04/2012;$ 419.965;0;77.99;$ 4.193;1.311.266.667;11.627
38;4/05/2012;$ 491.756;0;76.03;$ 4.171;131.136;11.627
38;11/05/2012;$ 429.915;0;77.27;$ 4.186;1.311.453.333;11.627
38;18/05/2012;$ 412.315;0;84.51;$ 4;1.310.983.226;11.627
38;25/05/2012;$ 422.810;0;83.84;$ 4.293;1.310.287.742;11.627
38;1/06/2012;$ 435.580;0;78.11;$ 4.277;1.309.592.258;11.627
38;8/06/2012;$ 448.110;0;84.83;$ 4.103;1.308.896.774;11.627
38;15/06/2012;$ 430.222;0;85.94;$ 4.144;1.308.295.333;11.627
38;22/06/2012;$ 405.938;0;91.61;$ 4.014;1.307.929;11.627
38;29/06/2012;$ 404.634;0;90.47;$ 3.875;1.307.562.667;11.627
38;6/07/2012;$ 471.086;0;89.13;$ 3.765;1.307.196.333;10.926
38;13/07/2012;$ 416.037;0;95.61;$ 3.723;130.683;10.926
38;20/07/2012;$ 441.684;0;85.53;$ 3.726;1.307.012.903;10.926
38;27/07/2012;$ 407.186;0;93.47;$ 3.769;1.307.195.806;10.926
38;3/08/2012;$ 469.311;0;88.16;$ 4;130.737.871;10.926
38;10/08/2012;$ 436.690;0;95.91;$ 3.811;1.307.561.613;10.926
38;17/08/2012;$ 411.866;0;94.87;$ 4.002;1.307.909.677;10.926
38;24/08/2012;$ 397.428;0;85.32;$ 4.055;1.308.381.613;10.926
38;31/08/2012;$ 424.905;0;89.78;$ 4.093;1.308.853.548;10.926
38;7/09/2012;$ 490.275;1;88.52;$ 4.124;1.309.325.484;10.926
38;14/09/2012;$ 430.944;0;83.64;$ 4.133;1.309.776.667;10.926
38;21/09/2012;$ 409.601;0;82.97;$ 4.125;1.310.103.333;10.926
38;28/09/2012;$ 398.468;0;81.22;$ 3.966;131.043;10.926
38;5/10/2012;$ 458.479;0;81.61;$ 3.966;1.310.756.667;10.199
38;12/10/2012;$ 437.321;0;71.74;$ 4.468;1.311.083.333;10.199
38;19/10/2012;$ 428.806;0;68.66;$ 4.449;1.311.499.677;10.199
38;26/10/2012;$ 417.290;0;65.95;$ 4.301;1.311.930.968;10.199
39;5/02/2010;$ 1.230.597;0;44.3;$ 2.572;2.098.529.663;8.554
39;12/02/2010;$ 1.266.229;1;44.58;$ 2.548;2.099.970.208;8.554
39;19/02/2010;$ 1.230.592;0;43.96;$ 2.514;2.100.451.024;8.554
39;26/02/2010;$ 1.168.582;0;49.79;$ 2.561;2.100.771.885;8.554
39;5/03/2010;$ 1.266.254;0;50.93;$ 2.625;2.101.092.746;8.554
39;12/03/2010;$ 1.244.392;0;61.88;$ 2.667;2.101.413.607;8.554
39;19/03/2010;$ 1.301.590;0;58.62;$ 3;2.099.803.208;8.554
39;26/03/2010;$ 1.235.095;0;54.83;$ 2.732;2.097.870.932;8.554
39;2/04/2010;$ 1.463.943;0;63.31;$ 2.719;2.095.938.656;8.464
39;9/04/2010;$ 1.327.035;0;68.15;$ 3;209.400.638;8.464
39;16/04/2010;$ 1.242.875;0;66.33;$ 2.808;2.092.691.428;8.464
39;23/04/2010;$ 1.280.232;0;67.64;$ 2.795;2.092.199.574;8.464
39;30/04/2010;$ 1.263.837;0;70.03;$ 3;209.170.772;8.464
39;7/05/2010;$ 1.355.704;0;74.86;$ 2.835;2.091.215.867;8.464
39;14/05/2010;$ 1.226.998;0;77.49;$ 2.854;209.118.536;8.464
39;21/05/2010;$ 1.350.674;0;76.67;$ 2.826;2.093.922.937;8.464
39;28/05/2010;$ 1.365.542;0;80.22;$ 2.759;2.096.660.514;8.464
39;4/06/2010;$ 1.512.208;0;79.83;$ 2.705;2.099.398.091;8.464
39;11/06/2010;$ 1.371.405;0;81.78;$ 2.668;2.102.135.668;8.464
39;18/06/2010;$ 1.368.312;0;83.96;$ 2.637;2.102.108.417;8.464
39;25/06/2010;$ 1.280.415;0;83.24;$ 2.653;2.100.975.233;8.464
39;2/07/2010;$ 1.352.548;0;81.35;$ 2.669;209.984.205;8.36
39;9/07/2010;$ 1.330.473;0;81.1;$ 2.642;2.098.708.867;8.36
39;16/07/2010;$ 1.339.812;0;83.86;$ 2.623;2.098.630.532;8.36
39;23/07/2010;$ 1.314.652;0;82.2;$ 2.608;2.099.958.663;8.36
39;30/07/2010;$ 1.308.222;0;80.99;$ 3;2.101.286.794;8.36
39;6/08/2010;$ 1.409.990;0;84.92;$ 2.627;2.102.614.925;8.36
39;13/08/2010;$ 1.371.466;0;85.66;$ 2.692;2.103.943.056;8.36
39;20/08/2010;$ 1.471.817;0;85.73;$ 2.664;2.103.617.581;8.36
39;27/08/2010;$ 1.417.516;0;84.31;$ 2.619;2.103.292.106;8.36
39;3/09/2010;$ 1.345.168;0;82.13;$ 2.577;2.102.966.631;8.36
39;10/09/2010;$ 1.279.666;1;79.94;$ 2.565;2.102.641.156;8.36
39;17/09/2010;$ 1.252.915;0;81.83;$ 2.582;2.102.924.504;8.36
39;24/09/2010;$ 1.199.450;0;78.5;$ 2.624;2.103.664.469;8.36
39;1/10/2010;$ 1.219.584;0;72.74;$ 2.603;2.104.404.433;8.476
39;8/10/2010;$ 1.286.599;0;64.8;$ 2.633;2.105.144.398;8.476
39;15/10/2010;$ 1.238.742;0;69.96;$ 3;2.105.805.944;8.476
39;22/10/2010;$ 1.261.109;0;71.73;$ 2.725;2.106.271.444;8.476
39;29/10/2010;$ 1.294.769;0;75.14;$ 2.716;2.106.736.944;8.476
39;5/11/2010;$ 1.293.707;0;61.62;$ 2.689;2.107.202.444;8.476
39;12/11/2010;$ 1.291.399;0;62.21;$ 2.728;2.107.667.944;8.476
39;19/11/2010;$ 1.370.660;0;55.5;$ 2.771;21.065.429;8.476
39;26/11/2010;$ 2.149.355;1;67.75;$ 2.735;2.105.152.765;8.476
39;3/12/2010;$ 1.431.911;0;53.55;$ 2.708;210.376.263;8.476
39;10/12/2010;$ 1.630.564;0;50.81;$ 2.843;2.102.372.494;8.476
39;17/12/2010;$ 1.842.172;0;55.31;$ 2.869;2.101.787.224;8.476
39;24/12/2010;$ 2.495.489;0;58.86;$ 2.886;2.101.805.602;8.476
39;31/12/2010;$ 1.230.012;1;52.45;$ 2.943;210.182.398;8.476
39;7/01/2011;$ 1.224.475;0;52.74;$ 2.976;2.101.842.358;8.395
39;14/01/2011;$ 1.193.199;0;41.74;$ 2.983;2.102.379.731;8.395
39;21/01/2011;$ 1.243.371;0;50.25;$ 3.016;2.106.031.072;8.395
39;28/01/2011;$ 1.158.698;0;47.94;$ 3;2.109.682.412;8.395
39;4/02/2011;$ 1.343.774;0;45.96;$ 2.989;2.113.333.753;8.395
39;11/02/2011;$ 1.227.894;1;40.34;$ 3.022;2.116.985.093;8.395
39;18/02/2011;$ 1.335.234;0;58.2;$ 3.045;2.120.063.522;8.395
39;25/02/2011;$ 1.240.921;0;67.77;$ 3.065;2.122.912.786;8.395
39;4/03/2011;$ 1.316.385;0;63.56;$ 3.288;212.576.205;8.395
39;11/03/2011;$ 1.283.717;0;58.35;$ 3.459;2.128.611.313;8.395
39;18/03/2011;$ 1.348.410;0;65.28;$ 3.488;2.131.096.787;8.395
39;25/03/2011;$ 1.284.335;0;71.17;$ 3.473;2.133.436.744;8.395
39;1/04/2011;$ 1.316.849;0;66.57;$ 3.524;2.135.776.701;8.3
39;8/04/2011;$ 1.350.646;0;69.45;$ 3.622;2.138.116.658;8.3
39;15/04/2011;$ 1.348.032;0;73.19;$ 3.743;214.026.217;8.3
39;22/04/2011;$ 1.563.141;0;74.98;$ 3.807;2.141.921.572;8.3
39;29/04/2011;$ 1.379.652;0;76.47;$ 4;2.143.580.974;8.3
39;6/05/2011;$ 1.370.921;0;68.75;$ 3.906;2.145.240.376;8.3
39;13/05/2011;$ 1.325.023;0;77.39;$ 3.899;2.146.899.778;8.3
39;20/05/2011;$ 1.373.907;0;73.31;$ 3.907;214.465.412;8.3
39;27/05/2011;$ 1.406.124;0;82.1;$ 3.786;2.142.408.462;8.3
39;3/06/2011;$ 1.541.746;0;83.59;$ 3.699;2.140.162.805;8.3
39;10/06/2011;$ 1.442.092;0;82.75;$ 3.648;2.137.917.147;8.3
39;17/06/2011;$ 1.451.393;0;85.21;$ 3.637;2.137.481.256;8.3
39;24/06/2011;$ 1.363.168;0;84.06;$ 3.594;2.138.402.689;8.3
39;1/07/2011;$ 1.429.829;0;84.93;$ 3.524;2.139.324.122;8.177
39;8/07/2011;$ 1.414.565;0;84.33;$ 3;2.140.245.556;8.177
39;15/07/2011;$ 1.380.257;0;85.96;$ 3.575;2.141.083.654;8.177
39;22/07/2011;$ 1.416.006;0;84.6;$ 3.651;2.141.713.416;8.177
39;29/07/2011;$ 1.426.419;0;86.24;$ 3.682;2.142.343.177;8.177
39;5/08/2011;$ 1.518.791;0;87.73;$ 3.684;2.142.972.939;8.177
39;12/08/2011;$ 1.514.056;0;88.27;$ 3.638;2.143.602.701;8.177
39;19/08/2011;$ 1.629.067;0;87.93;$ 3.554;2.144.239.935;8.177
39;26/08/2011;$ 1.573.899;0;86.49;$ 3.523;2.144.878.416;8.177
39;2/09/2011;$ 1.465.090;0;88.65;$ 3.533;2.145.516.896;8.177
39;9/09/2011;$ 1.429.346;1;79.15;$ 3.546;2.146.155.376;8.177
39;16/09/2011;$ 1.372.501;0;83.11;$ 3.526;2.147.934.111;8.177
39;23/09/2011;$ 1.338.658;0;78.75;$ 3.467;2.151.233.185;8.177
39;30/09/2011;$ 1.311.776;0;81.51;$ 3.355;2.154.532.259;8.177
39;7/10/2011;$ 1.443.884;0;71.68;$ 3.285;2.157.831.333;7.716
39;14/10/2011;$ 1.384.722;0;73.79;$ 3.274;2.160.885.258;7.716
39;21/10/2011;$ 1.465.283;0;67.65;$ 3.353;2.162.468.287;7.716
39;28/10/2011;$ 1.472.663;0;71.05;$ 3.372;2.164.051.315;7.716
39;4/11/2011;$ 1.553.630;0;58.04;$ 3.332;2.165.634.344;7.716
39;11/11/2011;$ 1.456.957;0;63.11;$ 3.297;2.167.217.373;7.716
39;18/11/2011;$ 1.510.397;0;66.09;$ 3.308;2.169.395.861;7.716
39;25/11/2011;$ 2.338.832;1;66.36;$ 3.236;2.171.812.533;7.716
39;2/12/2011;$ 1.632.895;0;53.14;$ 3.172;2.174.229.206;7.716
39;9/12/2011;$ 1.781.529;0;49.36;$ 3.158;2.176.645.878;7.716
39;16/12/2011;$ 1.991.824;0;58.58;$ 3.159;2.178.781.339;7.716
39;23/12/2011;$ 2.554.483;0;54.62;$ 3.112;2.180.541.851;7.716
39;30/12/2011;$ 1.537.140;1;47.6;$ 3.129;2.182.302.364;7.716
39;6/01/2012;$ 1.478.538;0;55.83;$ 3.157;2.184.062.876;7.244
39;13/01/2012;$ 1.369.125;0;54.66;$ 3.261;2.185.823.389;7.244
39;20/01/2012;$ 1.394.841;0;58.04;$ 3.268;2.186.755.292;7.244
39;27/01/2012;$ 1.320.302;0;60.65;$ 3;2.187.687.195;7.244
39;3/02/2012;$ 1.396.150;0;60.69;$ 3;2.188.619.099;7.244
39;10/02/2012;$ 1.442.988;1;52.89;$ 3.409;2.189.551.002;7.244
39;17/02/2012;$ 1.511.042;0;52.75;$ 4;2.191.148.297;7.244
39;24/02/2012;$ 1.412.065;0;61.1;$ 3.555;2.193.244.636;7.244
39;2/03/2012;$ 1.453.047;0;64.05;$ 4;2.195.340.975;7.244
39;9/03/2012;$ 1.470.764;0;61.64;$ 3.669;2.197.437.314;7.244
39;16/03/2012;$ 1.522.421;0;65.81;$ 3.734;2.198.956.335;7.244
39;23/03/2012;$ 1.469.593;0;67.91;$ 3.787;2.199.705.599;7.244
39;30/03/2012;$ 1.499.727;0;69.11;$ 3.845;2.200.454.862;7.244
39;6/04/2012;$ 1.764.848;0;73.49;$ 3.891;2.201.204.125;6.989
39;13/04/2012;$ 1.580.733;0;71.59;$ 3.891;2.201.953.389;6.989
39;20/04/2012;$ 1.433.391;0;70.04;$ 3.877;2.202.483.937;6.989
39;27/04/2012;$ 1.456.997;0;69.11;$ 3.814;2.203.014.485;6.989
39;4/05/2012;$ 1.512.227;0;77.15;$ 3.749;2.203.545.033;6.989
39;11/05/2012;$ 1.470.792;0;75.52;$ 3.688;2.204.075.581;6.989
39;18/05/2012;$ 1.522.979;0;72.36;$ 4;2.204.252.149;6.989
39;25/05/2012;$ 1.596.037;0;78.31;$ 3.561;2.204.287.124;6.989
39;1/06/2012;$ 1.640.477;0;80.33;$ 3.501;2.204.322.099;6.989
39;8/06/2012;$ 1.623.442;0;81.12;$ 3.452;2.204.357.073;6.989
39;15/06/2012;$ 1.587.500;0;81.33;$ 3.393;2.204.494.148;6.989
39;22/06/2012;$ 1.532.317;0;79.84;$ 3.346;2.204.886.472;6.989
39;29/06/2012;$ 1.492.389;0;85.72;$ 3.286;2.205.278.796;6.989
39;6/07/2012;$ 1.659.222;0;81.05;$ 3.227;220.567.112;6.623
39;13/07/2012;$ 1.471.262;0;78.16;$ 3.256;2.206.063.444;6.623
39;20/07/2012;$ 1.582.168;0;80.32;$ 3.311;2.206.148.749;6.623
39;27/07/2012;$ 1.487.798;0;82.89;$ 3.407;2.206.234.054;6.623
39;3/08/2012;$ 1.608.278;0;84.05;$ 3.417;2.206.319.358;6.623
39;10/08/2012;$ 1.641.868;0;83.47;$ 3.494;2.206.404.663;6.623
39;17/08/2012;$ 1.720.222;0;84.72;$ 3.571;2.207.199.609;6.623
39;24/08/2012;$ 1.724.670;0;80.49;$ 4;2.208.526.787;6.623
39;31/08/2012;$ 1.710.924;0;83.72;$ 3.638;2.209.853.964;6.623
39;7/09/2012;$ 1.609.812;1;83.71;$ 4;2.211.181.142;6.623
39;14/09/2012;$ 1.447.614;0;76.71;$ 3.717;2.212.601.207;6.623
39;21/09/2012;$ 1.555.673;0;73.58;$ 3.721;2.214.578.604;6.623
39;28/09/2012;$ 1.495.607;0;78.04;$ 3.666;2.216.556;6.623
39;5/10/2012;$ 1.574.409;0;72.05;$ 3.617;2.218.533.396;6.228
39;12/10/2012;$ 1.494.417;0;69.88;$ 3.601;2.220.510.793;6.228
39;19/10/2012;$ 1.577.486;0;71.45;$ 3.594;2.220.951.719;6.228
39;26/10/2012;$ 1.569.502;0;72.9;$ 3.506;2.221.136.566;6.228
40;5/02/2010;$ 1.001.944;0;14.48;$ 2.788;1.315.279.032;5.892
40;12/02/2010;$ 955.338;1;20.84;$ 2.771;1.315.866.129;5.892
40;19/02/2010;$ 916.289;0;27.84;$ 2.747;131.637;5.892
40;26/02/2010;$ 863.917;0;33.32;$ 2.753;131.686;5.892
40;5/03/2010;$ 990.152;0;34.78;$ 2.766;131.735;5.892
40;12/03/2010;$ 899.352;0;35.1;$ 2.805;131.784;5.892
40;19/03/2010;$ 894.865;0;40.54;$ 2.834;1.318.242.903;5.892
40;26/03/2010;$ 873.355;0;39.51;$ 2.831;131.863.129;5.892
40;2/04/2010;$ 1.041.202;0;41.39;$ 2.826;1.319.019.677;5.435
40;9/04/2010;$ 919.839;0;54.31;$ 2.849;1.319.408.065;5.435
40;16/04/2010;$ 882.637;0;43.3;$ 2.885;1.319.809;5.435
40;23/04/2010;$ 844.958;0;45.85;$ 2.895;1.320.226.667;5.435
40;30/04/2010;$ 816.838;0;46.5;$ 2.935;1.320.644.333;5.435
40;7/05/2010;$ 1.009.797;0;60.05;$ 2.981;1.321.062;5.435
40;14/05/2010;$ 907.262;0;45.5;$ 2.983;132.152.129;5.435
40;21/05/2010;$ 885.614;0;56.75;$ 2.961;1.322.230.323;5.435
40;28/05/2010;$ 1.008.483;0;67.88;$ 2.906;1.322.939.355;5.435
40;4/06/2010;$ 1.052.429;0;65.7;$ 2.857;1.323.648.387;5.435
40;11/06/2010;$ 1.007.575;0;59.42;$ 3;1.324.357.419;5.435
40;18/06/2010;$ 973.105;0;60.97;$ 2.805;1.324.733.333;5.435
40;25/06/2010;$ 940.405;0;69.72;$ 3;1.324.976;5.435
40;2/07/2010;$ 1.087.579;0;65.47;$ 2.815;1.325.218.667;5.326
40;9/07/2010;$ 1.058.251;0;76.67;$ 2.806;1.325.461.333;5.326
40;16/07/2010;$ 959.229;0;74.25;$ 2.796;1.325.667.742;5.326
40;23/07/2010;$ 922.342;0;71.79;$ 2.784;1.325.825.806;5.326
40;30/07/2010;$ 953.393;0;71.35;$ 2.792;1.325.983.871;5.326
40;6/08/2010;$ 1.057.296;0;69.16;$ 2.792;1.326.141.935;5.326
40;13/08/2010;$ 924.012;0;67.47;$ 3;132.63;5.326
40;20/08/2010;$ 932.397;0;67.05;$ 2.796;1.326.616.129;5.326
40;27/08/2010;$ 922.328;0;62.57;$ 3;1.326.932.258;5.326
40;3/09/2010;$ 976.453;0;70.66;$ 2.735;1.327.248.387;5.326
40;10/09/2010;$ 967.311;1;62.75;$ 2.717;1.327.564.516;5.326
40;17/09/2010;$ 855.047;0;55.34;$ 2.716;1.327.670.667;5.326
40;24/09/2010;$ 844.373;0;55.63;$ 2.718;1.327.619.333;5.326
40;1/10/2010;$ 891.152;0;62.01;$ 2.717;1.327.568;5.287
40;8/10/2010;$ 972.405;0;52.02;$ 2.776;1.327.516.667;5.287
40;15/10/2010;$ 917.883;0;44.56;$ 2.878;1.327.633.548;5.287
40;22/10/2010;$ 882.181;0;41.25;$ 2.919;1.328.170.968;5.287
40;29/10/2010;$ 875.039;0;47.1;$ 2.938;1.328.708.387;5.287
40;5/11/2010;$ 968.271;0;36.45;$ 2.938;1.329.245.806;5.287
40;12/11/2010;$ 935.481;0;38.5;$ 2.961;1.329.783.226;5.287
40;19/11/2010;$ 852.453;0;40.52;$ 3;1.329.172;5.287
40;26/11/2010;$ 1.166.143;1;32.94;$ 3;1.328.369.333;5.287
40;3/12/2010;$ 1.000.582;0;33.6;$ 3.065;1.327.566.667;5.287
40;10/12/2010;$ 1.111.216;0;21.64;$ 3.132;1.326.764;5.287
40;17/12/2010;$ 1.179.036;0;23.01;$ 3.139;1.326.804.516;5.287
40;24/12/2010;$ 1.648.829;0;24.18;$ 3;1.327.477.419;5.287
40;31/12/2010;$ 811.318;1;19.29;$ 3.177;1.328.150.323;5.287
40;7/01/2011;$ 894.280;0;24.05;$ 3.193;1.328.823.226;5.114
40;14/01/2011;$ 771.316;0;18.55;$ 3.215;1.329.510.645;5.114
40;21/01/2011;$ 764.015;0;14.64;$ 3.232;1.330.285.161;5.114
40;28/01/2011;$ 775.910;0;9.51;$ 3.243;1.331.059.677;5.114
40;4/02/2011;$ 904.262;0;13.29;$ 3;1.331.834.194;5.114
40;11/02/2011;$ 931.940;1;16.87;$ 3.255;133.260.871;5.114
40;18/02/2011;$ 968.694;0;21.82;$ 3.263;1.333.701.429;5.114
40;25/02/2011;$ 888.869;0;16.5;$ 3.281;1.334.921.429;5.114
40;4/03/2011;$ 977.071;0;18.49;$ 3.437;1.336.141.429;5.114
40;11/03/2011;$ 860.256;0;30.53;$ 4;1.337.361.429;5.114
40;18/03/2011;$ 871.024;0;35.76;$ 3.634;1.338.492.258;5.114
40;25/03/2011;$ 834.621;0;28.89;$ 3.624;1.339.587.419;5.114
40;1/04/2011;$ 841.889;0;28.6;$ 3.638;1.340.682.581;4.781
40;8/04/2011;$ 947.753;0;34.77;$ 4;1.341.777.742;4.781
40;15/04/2011;$ 874.446;0;43.69;$ 3.823;1.342.784.667;4.781
40;22/04/2011;$ 965.056;0;39.32;$ 3.919;1.343.571;4.781
40;29/04/2011;$ 847.247;0;52.68;$ 3.988;1.344.357.333;4.781
40;6/05/2011;$ 1.016.753;0;50.81;$ 4.078;1.345.143.667;4.781
40;13/05/2011;$ 903.864;0;54.09;$ 4.095;134.593;4.781
40;20/05/2011;$ 907.111;0;56.38;$ 4.101;1.346.803.871;4.781
40;27/05/2011;$ 972.374;0;63.11;$ 4.034;1.347.677.742;4.781
40;3/06/2011;$ 1.075.688;0;66.16;$ 3.973;1.348.551.613;4.781
40;10/06/2011;$ 984.336;0;64.19;$ 3.924;1.349.425.484;4.781
40;17/06/2011;$ 971.423;0;59.16;$ 3.873;1.350.837.333;4.781
40;24/06/2011;$ 977.104;0;62.59;$ 3.851;1.352.652.667;4.781
40;1/07/2011;$ 1.048.866;0;65.25;$ 3.815;1.354.468;4.584
40;8/07/2011;$ 1.107.366;0;67.86;$ 3.784;1.356.283.333;4.584
40;15/07/2011;$ 953.252;0;68.9;$ 3.827;1.357.837.419;4.584
40;22/07/2011;$ 980.642;0;73.34;$ 3.882;1.358.738.387;4.584
40;29/07/2011;$ 929.097;0;67.45;$ 3.898;1.359.639.355;4.584
40;5/08/2011;$ 1.063.818;0;68.1;$ 3.903;1.360.540.323;4.584
40;12/08/2011;$ 955.507;0;68.3;$ 4;136.144.129;4.584
40;19/08/2011;$ 943.237;0;64.05;$ 4;136.183.129;4.584
40;26/08/2011;$ 969.611;0;65.01;$ 3.796;1.362.136.129;4.584
40;2/09/2011;$ 957.298;0;63.79;$ 3.784;1.362.440.968;4.584
40;9/09/2011;$ 1.021.392;1;64.83;$ 3.809;1.362.745.806;4.584
40;16/09/2011;$ 890.662;0;58.28;$ 3.809;1.363.145;4.584
40;23/09/2011;$ 876.584;0;54.09;$ 3.758;136.367;4.584
40;30/09/2011;$ 912.857;0;63.45;$ 3.684;1.364.195;4.584
40;7/10/2011;$ 1.070.390;0;50.21;$ 3.633;136.472;4.42
40;14/10/2011;$ 936.752;0;53.9;$ 3.583;1.365.150.968;4.42
40;21/10/2011;$ 942.320;0;51.61;$ 3.618;1.365.017.742;4.42
40;28/10/2011;$ 941.676;0;42.09;$ 3.604;1.364.884.516;4.42
40;4/11/2011;$ 1.011.321;0;35.4;$ 3.586;136.475.129;4.42
40;11/11/2011;$ 1.037.687;0;40.75;$ 4;1.364.618.065;4.42
40;18/11/2011;$ 905.400;0;41.85;$ 3.571;1.364.666.667;4.42
40;25/11/2011;$ 1.230.012;1;32.76;$ 3.536;1.364.788;4.42
40;2/12/2011;$ 1.059.677;0;38.51;$ 3.501;1.364.909.333;4.42
40;9/12/2011;$ 1.158.709;0;34.48;$ 3;1.365.030.667;4.42
40;16/12/2011;$ 1.198.670;0;29.53;$ 3.445;1.365.335.161;4.42
40;23/12/2011;$ 1.601.586;0;24.46;$ 3.413;1.365.883.871;4.42
40;30/12/2011;$ 908.853;1;18.75;$ 3.402;1.366.432.581;4.42
40;6/01/2012;$ 954.577;0;23.29;$ 3.439;136.698.129;4.261
40;13/01/2012;$ 780.608;0;25.9;$ 3.523;136.753;4.261
40;20/01/2012;$ 811.365;0;14.02;$ 3.542;1.368.564.194;4.261
40;27/01/2012;$ 770.157;0;22.91;$ 3.568;1.369.598.387;4.261
40;3/02/2012;$ 979.552;0;27.86;$ 3.633;1.370.632.581;4.261
40;10/02/2012;$ 999.785;1;23.92;$ 3.655;1.371.666.774;4.261
40;17/02/2012;$ 975.501;0;25.56;$ 3.703;1.372.583.103;4.261
40;24/02/2012;$ 919.302;0;29.88;$ 3.751;1.373.411.034;4.261
40;2/03/2012;$ 927.732;0;23.79;$ 3.827;1.374.238.966;4.261
40;9/03/2012;$ 954.234;0;30.58;$ 3.876;1.375.066.897;4.261
40;16/03/2012;$ 891.154;0;37.13;$ 3.867;1.375.843.871;4.261
40;23/03/2012;$ 844.491;0;52.27;$ 3.889;1.376.552.903;4.261
40;30/03/2012;$ 871.946;0;36.25;$ 3.921;1.377.261.935;4.261
40;6/04/2012;$ 1.132.064;0;36.54;$ 3.957;1.377.970.968;4.125
40;13/04/2012;$ 857.811;0;40.65;$ 4.025;137.868;4.125
40;20/04/2012;$ 896.980;0;55.3;$ 4.046;1.379.230.667;4.125
40;27/04/2012;$ 875.373;0;47.51;$ 4.023;1.379.781.333;4.125
40;4/05/2012;$ 993.312;0;44.47;$ 3.991;1.380.332;4.125
40;11/05/2012;$ 967.729;0;52.06;$ 3.947;1.380.882.667;4.125
40;18/05/2012;$ 896.295;0;57.59;$ 3.899;1.381.065.806;4.125
40;25/05/2012;$ 991.054;0;65.25;$ 4;1.381.101.935;4.125
40;1/06/2012;$ 1.037.464;0;64.75;$ 3.798;1.381.138.065;4.125
40;8/06/2012;$ 1.079.387;0;55.78;$ 3.746;1.381.174.194;4.125
40;15/06/2012;$ 977.950;0;63.39;$ 3.683;1.381.295.333;4.125
40;22/06/2012;$ 1.033.552;0;69.32;$ 3.629;1.381.629;4.125
40;29/06/2012;$ 988.765;0;64.42;$ 3.577;1.381.962.667;4.125
40;6/07/2012;$ 1.182.902;0;69.08;$ 3.538;1.382.296.333;4.156
40;13/07/2012;$ 979.849;0;67.48;$ 3.561;138.263;4.156
40;20/07/2012;$ 968.502;0;70.45;$ 4;1.382.331.935;4.156
40;27/07/2012;$ 954.397;0;67.88;$ 3.701;1.382.033.871;4.156
40;3/08/2012;$ 1.068.347;0;70.15;$ 3.698;1.381.735.806;4.156
40;10/08/2012;$ 1.007.906;0;70.09;$ 3.772;1.381.437.742;4.156
40;17/08/2012;$ 969.387;0;69.41;$ 4;1.381.857.097;4.156
40;24/08/2012;$ 945.318;0;63.91;$ 3.874;1.382.814.516;4.156
40;31/08/2012;$ 987.265;0;66.11;$ 3.884;1.383.771.935;4.156
40;7/09/2012;$ 1.088.248;1;65.06;$ 3.921;1.384.729.355;4.156
40;14/09/2012;$ 901.710;0;59.38;$ 3.988;1.385.673;4.156
40;21/09/2012;$ 899.768;0;54.12;$ 4.056;1.386.534;4.156
40;28/09/2012;$ 919.595;0;50.98;$ 4.018;1.387.395;4.156
40;5/10/2012;$ 1.069.112;0;57.21;$ 4.027;1.388.256;4.145
40;12/10/2012;$ 982.523;0;47.35;$ 4.029;1.389.117;4.145
40;19/10/2012;$ 918.171;0;46.33;$ 4;1.388.336.129;4.145
40;26/10/2012;$ 921.265;0;49.65;$ 3.917;1.387.281.613;4.145
41;5/02/2010;$ 1.086.533;0;30.27;$ 3;1.893.816.974;7.541
41;12/02/2010;$ 1.075.656;1;23.04;$ 2.572;1.894.642.725;7.541
41;19/02/2010;$ 1.052.035;0;24.13;$ 3;1.895.340.998;7.541
41;26/02/2010;$ 991.942;0;21.84;$ 2.586;1.896.018.023;7.541
41;5/03/2010;$ 1.063.557;0;32.49;$ 3;1.896.695.049;7.541
41;12/03/2010;$ 1.023.998;0;33.4;$ 2.684;1.897.372.075;7.541
41;19/03/2010;$ 1.006.598;0;36.7;$ 2.692;189.734.262;7.541
41;26/03/2010;$ 1.015.196;0;32.3;$ 2.717;1.897.195.417;7.541
41;2/04/2010;$ 1.168.826;0;41.31;$ 2.725;1.897.048.215;7.363
41;9/04/2010;$ 1.082.158;0;37.3;$ 3;1.896.901.012;7.363
41;16/04/2010;$ 1.043.389;0;46.79;$ 2.765;1.896.628.845;7.363
41;23/04/2010;$ 1.067.341;0;45.29;$ 2.776;1.896.190.057;7.363
41;30/04/2010;$ 1.063.960;0;40.2;$ 2.766;189.575.127;7.363
41;7/05/2010;$ 1.175.738;0;41.5;$ 2.771;1.895.312.483;7.363
41;14/05/2010;$ 1.116.439;0;40.23;$ 2.788;1.894.904.116;7.363
